Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","646","Rwanda","6186","Part du PIB en devise locale, aux prix de 2015","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","4.265549","E","Valeur estimée",""
"MK","Indicateurs macro","662","Sainte-Lucie","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","3.501699","E","Valeur estimée",""
"MK","Indicateurs macro","662","Sainte-Lucie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","23.243306","E","Valeur estimée",""
"MK","Indicateurs macro","662","Sainte-Lucie","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","23.243306","E","Valeur estimée",""
"MK","Indicateurs macro","662","Sainte-Lucie","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","23.243306","E","Valeur estimée",""
"MK","Indicateurs macro","662","Sainte-Lucie","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","23.243306","E","Valeur estimée",""
"MK","Indicateurs macro","662","Sainte-Lucie","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","9.069237","E","Valeur estimée",""
"MK","Indicateurs macro","662","Sainte-Lucie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.654041","E","Valeur estimée",""
"MK","Indicateurs macro","662","Sainte-Lucie","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.020037","E","Valeur estimée",""
"MK","Indicateurs macro","662","Sainte-Lucie","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.654041","E","Valeur estimée",""
"MK","Indicateurs macro","662","Sainte-Lucie","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.020037","E","Valeur estimée",""
"MK","Indicateurs macro","662","Sainte-Lucie","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","-2.23452","E","Valeur estimée",""
"MK","Indicateurs macro","662","Sainte-Lucie","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","3.102454","E","Valeur estimée",""
"MK","Indicateurs macro","662","Sainte-Lucie","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","3.02732","E","Valeur estimée",""
"MK","Indicateurs macro","662","Sainte-Lucie","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","3.102454","E","Valeur estimée",""
"MK","Indicateurs macro","662","Sainte-Lucie","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","3.02732","E","Valeur estimée",""
"MK","Indicateurs macro","662","Sainte-Lucie","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","1.29152","E","Valeur estimée",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","-1.977829","E","Valeur estimée",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","30.605937","E","Valeur estimée",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","34.030363","E","Valeur estimée",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","30.605937","E","Valeur estimée",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","34.030363","E","Valeur estimée",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","5.40755","E","Valeur estimée",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.109316","E","Valeur estimée",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.179892","E","Valeur estimée",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.109316","E","Valeur estimée",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.179892","E","Valeur estimée",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","26.617179","E","Valeur estimée",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","5.715984","E","Valeur estimée",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","5.89178","E","Valeur estimée",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","5.715984","E","Valeur estimée",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","5.89178","E","Valeur estimée",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","-2.133044","E","Valeur estimée",""
"MK","Indicateurs macro","674","Saint-Marin","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","0.602381","E","Valeur estimée",""
"MK","Indicateurs macro","674","Saint-Marin","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","20.355477","E","Valeur estimée",""
"MK","Indicateurs macro","674","Saint-Marin","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","20.77557","E","Valeur estimée",""
"MK","Indicateurs macro","674","Saint-Marin","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","20.355477","E","Valeur estimée",""
"MK","Indicateurs macro","674","Saint-Marin","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","20.77557","E","Valeur estimée",""
"MK","Indicateurs macro","674","Saint-Marin","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","9.019468","E","Valeur estimée",""
"MK","Indicateurs macro","674","Saint-Marin","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.020479","E","Valeur estimée",""
"MK","Indicateurs macro","674","Saint-Marin","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.020479","E","Valeur estimée",""
"MK","Indicateurs macro","674","Saint-Marin","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.020479","E","Valeur estimée",""
"MK","Indicateurs macro","674","Saint-Marin","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.020479","E","Valeur estimée",""
"MK","Indicateurs macro","674","Saint-Marin","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","51.221291","E","Valeur estimée",""
"MK","Indicateurs macro","674","Saint-Marin","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","28.787443","E","Valeur estimée",""
"MK","Indicateurs macro","674","Saint-Marin","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","28.787443","E","Valeur estimée",""
"MK","Indicateurs macro","674","Saint-Marin","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","28.787443","E","Valeur estimée",""
"MK","Indicateurs macro","674","Saint-Marin","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","28.787443","E","Valeur estimée",""
"MK","Indicateurs macro","674","Saint-Marin","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","0.789286","E","Valeur estimée",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","1.000358","E","Valeur estimée",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","25.666473","E","Valeur estimée",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","25.626217","E","Valeur estimée",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","25.666473","E","Valeur estimée",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","25.626217","E","Valeur estimée",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","-7.629501","E","Valeur estimée",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","6.933535","E","Valeur estimée",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","6.746608","E","Valeur estimée",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","6.933535","E","Valeur estimée",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","6.746608","E","Valeur estimée",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","4.535833","E","Valeur estimée",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","5.039553","E","Valeur estimée",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","4.661572","E","Valeur estimée",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","5.039553","E","Valeur estimée",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","4.661572","E","Valeur estimée",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","1.584191","E","Valeur estimée",""
"MK","Indicateurs macro","882","Samoa","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","-0.580053","E","Valeur estimée",""
"MK","Indicateurs macro","882","Samoa","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","9.009591","E","Valeur estimée",""
"MK","Indicateurs macro","882","Samoa","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","9.009591","E","Valeur estimée",""
"MK","Indicateurs macro","882","Samoa","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","9.009591","E","Valeur estimée",""
"MK","Indicateurs macro","882","Samoa","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","9.009591","E","Valeur estimée",""
"MK","Indicateurs macro","882","Samoa","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","-0.559407","E","Valeur estimée",""
"MK","Indicateurs macro","882","Samoa","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","10.251583","E","Valeur estimée",""
"MK","Indicateurs macro","882","Samoa","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","9.883453","E","Valeur estimée",""
"MK","Indicateurs macro","882","Samoa","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","10.251583","E","Valeur estimée",""
"MK","Indicateurs macro","882","Samoa","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","9.883453","E","Valeur estimée",""
"MK","Indicateurs macro","882","Samoa","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","7.096264","E","Valeur estimée",""
"MK","Indicateurs macro","882","Samoa","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","7.296089","E","Valeur estimée",""
"MK","Indicateurs macro","882","Samoa","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","7.323454","E","Valeur estimée",""
"MK","Indicateurs macro","882","Samoa","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","7.296089","E","Valeur estimée",""
"MK","Indicateurs macro","882","Samoa","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","7.323454","E","Valeur estimée",""
"MK","Indicateurs macro","882","Samoa","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","-12.575017","E","Valeur estimée",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","3.848982","E","Valeur estimée",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","27.427249","E","Valeur estimée",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","30.337999","E","Valeur estimée",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","27.427249","E","Valeur estimée",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","30.337999","E","Valeur estimée",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","3.9","E","Valeur estimée",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","10.878904","E","Valeur estimée",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","11.438211","E","Valeur estimée",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","10.878904","E","Valeur estimée",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","11.438211","E","Valeur estimée",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.548155","E","Valeur estimée",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","7.496042","E","Valeur estimée",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","6.619203","E","Valeur estimée",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","7.496042","E","Valeur estimée",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","6.619203","E","Valeur estimée",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","0.961486","E","Valeur estimée",""
"MK","Indicateurs macro","686","Sénégal","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","7.393736","E","Valeur estimée",""
"MK","Indicateurs macro","686","Sénégal","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","26.024361","E","Valeur estimée",""
"MK","Indicateurs macro","686","Sénégal","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","27.004475","E","Valeur estimée",""
"MK","Indicateurs macro","686","Sénégal","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","26.024361","E","Valeur estimée",""
"MK","Indicateurs macro","686","Sénégal","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","27.004475","E","Valeur estimée",""
"MK","Indicateurs macro","686","Sénégal","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","15.372086","E","Valeur estimée",""
"MK","Indicateurs macro","686","Sénégal","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","14.982029","E","Valeur estimée",""
"MK","Indicateurs macro","686","Sénégal","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","14.690684","E","Valeur estimée",""
"MK","Indicateurs macro","686","Sénégal","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","14.982029","E","Valeur estimée",""
"MK","Indicateurs macro","686","Sénégal","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","14.690684","E","Valeur estimée",""
"MK","Indicateurs macro","686","Sénégal","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","11.455728","E","Valeur estimée",""
"MK","Indicateurs macro","686","Sénégal","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","15.805304","E","Valeur estimée",""
"MK","Indicateurs macro","686","Sénégal","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","16.610934","E","Valeur estimée",""
"MK","Indicateurs macro","686","Sénégal","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","15.805304","E","Valeur estimée",""
"MK","Indicateurs macro","686","Sénégal","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","16.610934","E","Valeur estimée",""
"MK","Indicateurs macro","686","Sénégal","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","5.116964","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","2.101164","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","17.7369","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","16.373891","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","17.7369","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","16.373891","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","6.642028","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","6.014154","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","6.058377","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","6.014154","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","6.058377","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","-11.392886","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","15.086694","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","15.063931","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","15.086694","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","15.063931","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","4.510684","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","3.686429","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6187","Part du PIB US$, aux prix de 2015","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","3.680867","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6157","Part du PIB en devise locale","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","3.686429","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6186","Part du PIB en devise locale, aux prix de 2015","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","3.680867","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","4.901469","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","38.475667","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","35.627622","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","38.475667","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","35.627622","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","4.3","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.875575","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.947745","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.875575","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.947745","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","3.288312","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","5.91535","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","5.81778","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","5.91535","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","5.81778","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","4.712546","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","3.783116","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","17.98167","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","15.830077","E","Valeur estimée",""
